~id,~label,type:String,balance:Double,bank_name:String,status:String,created_date:Date,fraud_flag:Boolean
A000573901,account,checking,2262.99,Indian Bank,active,2024-11-08T22:16:51Z,False
A000573902,account,savings,475827.03,IDBI Bank,active,2023-08-28T22:16:51Z,False
A000574001,account,savings,456344.39,Indian Bank,active,2024-11-10T22:16:51Z,False
A000574101,account,credit,-38746.11,Punjab National Bank,active,2023-11-13T22:16:51Z,False
A000574102,account,credit,-27859.62,IDBI Bank,active,2023-06-12T22:16:51Z,False
A000574201,account,credit,-16990.33,Indian Overseas Bank,active,2023-05-12T22:16:51Z,False
A000574301,account,checking,42937.23,IDBI Bank,active,2024-02-17T22:16:51Z,False
A000574302,account,credit,-46090.64,HDFC Bank,active,2023-10-26T22:16:51Z,False
A000574401,account,savings,215457.75,Central Bank of India,active,2023-12-09T22:16:51Z,False
A000574402,account,savings,377301.15,Federal Bank,active,2023-06-30T22:16:51Z,False
A000574403,account,checking,11075.87,State Bank of India,active,2024-09-01T22:16:51Z,False
A000574501,account,checking,11007.23,HDFC Bank,active,2024-03-10T22:16:51Z,False
A000574601,account,credit,-24094.17,Indian Bank,active,2023-05-03T22:16:51Z,False
A000574602,account,credit,-10356.19,Bank of Baroda,active,2024-03-30T22:16:51Z,False
A000574603,account,savings,397280.79,ICICI Bank,active,2025-04-05T22:16:51Z,False
A000574701,account,savings,402603.82,Kotak Mahindra Bank,active,2024-09-30T22:16:51Z,False
A000574702,account,checking,6447.57,Indian Overseas Bank,active,2024-10-17T22:16:51Z,False
A000574703,account,credit,-12543.29,Axis Bank,active,2024-08-21T22:16:51Z,False
A000574801,account,checking,32579.05,State Bank of India,active,2024-05-17T22:16:51Z,False
A000574802,account,credit,-17216.91,HDFC Bank,active,2025-03-18T22:16:51Z,False
A000574901,account,checking,35107.01,Kotak Mahindra Bank,active,2023-02-20T22:16:51Z,False
A000574902,account,savings,19611.36,IDBI Bank,active,2023-11-21T22:16:51Z,False
A000574903,account,checking,29810.05,Axis Bank,active,2025-02-01T22:16:51Z,False
A000575001,account,savings,12194.85,State Bank of India,active,2023-01-28T22:16:51Z,True
A000575002,account,credit,-3416.49,Bank of Baroda,active,2023-12-04T22:16:51Z,False
A000575101,account,checking,32725.43,Indian Overseas Bank,active,2024-03-04T22:16:51Z,False
A000575102,account,savings,104599.4,Punjab National Bank,active,2023-03-03T22:16:51Z,False
A000575103,account,checking,5042.44,Punjab National Bank,active,2025-08-09T22:16:51Z,False
A000575201,account,checking,44131.11,Union Bank of India,active,2023-11-25T22:16:51Z,False
A000575202,account,savings,223511.2,Axis Bank,active,2023-03-19T22:16:51Z,True
A000575301,account,checking,47130.02,Punjab National Bank,active,2025-08-11T22:16:51Z,False
A000575401,account,credit,-42423.51,Kotak Mahindra Bank,active,2024-05-20T22:16:51Z,False
A000575501,account,credit,-35874.14,State Bank of India,active,2024-08-04T22:16:51Z,False
A000575502,account,savings,202439.74,Central Bank of India,active,2024-04-13T22:16:51Z,False
A000575601,account,savings,147896.56,ICICI Bank,active,2024-10-15T22:16:51Z,True
A000575701,account,checking,20358.22,Indian Bank,active,2025-04-15T22:16:51Z,False
A000575702,account,checking,18955.33,Union Bank of India,active,2025-02-15T22:16:51Z,False
A000575703,account,credit,-4585.28,ICICI Bank,active,2023-04-20T22:16:51Z,False
A000575801,account,checking,44725.43,HDFC Bank,active,2024-10-25T22:16:51Z,False
A000575802,account,credit,-1716.91,Federal Bank,active,2025-07-20T22:16:51Z,False
A000575901,account,credit,-14357.05,ICICI Bank,active,2025-07-30T22:16:51Z,False
A000575902,account,credit,-5180.3,Punjab National Bank,active,2024-10-05T22:16:51Z,False
A000575903,account,checking,24891.46,Bank of Baroda,active,2025-06-28T22:16:51Z,False
A000575904,account,checking,46426.64,Kotak Mahindra Bank,active,2024-08-08T22:16:51Z,False
A000576001,account,credit,-38940.01,Syndicate Bank,active,2025-02-15T22:16:51Z,False
A000576002,account,credit,-21693.95,Axis Bank,active,2025-04-20T22:16:51Z,False
A000576101,account,savings,293762.36,Canara Bank,active,2023-10-30T22:16:51Z,False
A000576201,account,savings,193773.71,Indian Overseas Bank,active,2024-06-28T22:16:51Z,False
A000576301,account,checking,776.18,HDFC Bank,active,2025-02-08T22:16:51Z,False
A000576401,account,checking,10127.86,Punjab National Bank,active,2023-05-14T22:16:51Z,False
A000576402,account,checking,10236.24,HDFC Bank,active,2025-01-26T22:16:51Z,False
A000576403,account,credit,-5694.51,State Bank of India,active,2023-08-03T22:16:51Z,False
A000576404,account,savings,90364.06,Central Bank of India,active,2023-07-06T22:16:51Z,False
A000576501,account,credit,-19118.06,Central Bank of India,active,2024-10-25T22:16:51Z,False
A000576601,account,credit,-14553.5,Kotak Mahindra Bank,active,2023-08-17T22:16:51Z,False
A000576602,account,savings,304076.11,Central Bank of India,active,2025-06-09T22:16:51Z,False
A000576701,account,savings,340556.39,Federal Bank,active,2023-04-19T22:16:51Z,False
A000576801,account,checking,40172.62,Indian Overseas Bank,active,2023-03-24T22:16:51Z,False
A000576802,account,credit,-13094.47,Union Bank of India,active,2025-08-09T22:16:51Z,False
A000576901,account,credit,-5722.2,Kotak Mahindra Bank,active,2023-07-21T22:16:51Z,False
A000576902,account,credit,-20395.89,Indian Bank,active,2024-12-15T22:16:51Z,False
A000577001,account,checking,38594.99,Federal Bank,active,2023-09-29T22:16:51Z,False
A000577002,account,credit,-21967.86,Union Bank of India,active,2023-01-06T22:16:51Z,True
A000577101,account,checking,19439.35,State Bank of India,active,2025-06-15T22:16:51Z,False
A000577201,account,checking,40858.83,Syndicate Bank,active,2025-03-31T22:16:51Z,True
A000577202,account,checking,29997.89,Central Bank of India,active,2024-06-28T22:16:51Z,False
A000577301,account,checking,18513.55,Kotak Mahindra Bank,active,2025-03-23T22:16:51Z,False
A000577302,account,checking,40220.56,Bank of Baroda,active,2024-11-24T22:16:51Z,False
A000577401,account,credit,-46834.24,Bank of Baroda,active,2023-06-20T22:16:51Z,True
A000577402,account,credit,-47260.05,ICICI Bank,active,2023-10-12T22:16:51Z,False
A000577403,account,savings,398480.15,Canara Bank,active,2023-06-07T22:16:51Z,False
A000577501,account,credit,-29328.62,ICICI Bank,active,2023-03-05T22:16:51Z,False
A000577601,account,credit,-38684.62,State Bank of India,active,2024-01-14T22:16:51Z,False
A000577602,account,credit,-12219.76,ICICI Bank,active,2023-03-22T22:16:51Z,True
A000577603,account,checking,28113.89,Syndicate Bank,active,2024-06-19T22:16:51Z,False
A000577701,account,savings,369209.8,Union Bank of India,active,2025-07-02T22:16:51Z,False
A000577801,account,checking,48917.58,Central Bank of India,active,2024-02-26T22:16:51Z,True
A000577802,account,checking,11234.64,Bank of Baroda,active,2024-11-15T22:16:51Z,False
A000577901,account,checking,49641.05,Central Bank of India,active,2025-03-24T22:16:51Z,True
A000578001,account,savings,38710.74,Punjab National Bank,active,2024-03-28T22:16:51Z,False
A000578002,account,savings,363576.57,Indian Overseas Bank,active,2024-12-05T22:16:51Z,True
A000578003,account,checking,32127.28,Punjab National Bank,active,2023-04-20T22:16:51Z,False
A000578101,account,credit,-48116.35,Syndicate Bank,active,2023-08-07T22:16:51Z,False
A000578102,account,checking,44301.59,Union Bank of India,active,2023-07-02T22:16:51Z,False
A000578201,account,savings,227262.02,Kotak Mahindra Bank,active,2023-10-12T22:16:51Z,False
A000578202,account,savings,315302.79,Kotak Mahindra Bank,active,2025-06-05T22:16:51Z,False
A000578301,account,credit,-27542.86,Federal Bank,active,2024-10-02T22:16:51Z,True
A000578302,account,savings,215487.92,Federal Bank,active,2024-10-09T22:16:51Z,False
A000578401,account,credit,-46608.28,HDFC Bank,active,2023-05-17T22:16:51Z,False
A000578402,account,savings,65608.85,Union Bank of India,active,2023-11-21T22:16:51Z,False
A000578501,account,checking,1059.49,Indian Overseas Bank,active,2023-08-01T22:16:51Z,False
A000578601,account,credit,-30858.84,Central Bank of India,active,2024-10-29T22:16:51Z,True
A000578602,account,checking,23730.13,Syndicate Bank,active,2024-12-29T22:16:51Z,False
A000578701,account,savings,6370.43,ICICI Bank,active,2023-02-27T22:16:51Z,False
A000578702,account,checking,25862.77,Kotak Mahindra Bank,active,2024-07-31T22:16:51Z,False
A000578703,account,checking,29055.69,Union Bank of India,active,2023-09-14T22:16:51Z,False
A000578704,account,checking,40747.22,Yes Bank,active,2023-04-11T22:16:51Z,False
A000578801,account,credit,-18868.27,Federal Bank,active,2025-04-29T22:16:51Z,False
A000578802,account,credit,-3114.51,Kotak Mahindra Bank,active,2023-02-19T22:16:51Z,False
A000578803,account,savings,14602.6,ICICI Bank,active,2024-12-26T22:16:51Z,False
A000578901,account,credit,-47439.96,State Bank of India,active,2025-01-20T22:16:51Z,False
A000579001,account,checking,16021.97,HDFC Bank,active,2025-09-06T22:16:51Z,False
A000579101,account,credit,-46021.64,IDBI Bank,active,2024-09-29T22:16:51Z,False
A000579102,account,credit,-37321.78,Canara Bank,active,2024-08-04T22:16:51Z,False
A000579201,account,credit,-7607.46,Bank of Baroda,active,2025-04-18T22:16:51Z,False
A000579301,account,credit,-47260.55,Kotak Mahindra Bank,active,2023-10-20T22:16:51Z,False
A000579401,account,savings,118796.06,Indian Overseas Bank,active,2025-09-02T22:16:51Z,False
A000579402,account,credit,-27193.68,Bank of Baroda,active,2023-11-07T22:16:51Z,False
A000579501,account,credit,-33239.28,Canara Bank,active,2025-07-10T22:16:51Z,False
A000579601,account,checking,843.12,Federal Bank,active,2023-02-02T22:16:51Z,False
A000579602,account,savings,435838.0,State Bank of India,active,2025-07-26T22:16:51Z,False
A000579701,account,credit,-4659.77,IDBI Bank,active,2023-03-27T22:16:51Z,False
A000579702,account,savings,231495.2,IDBI Bank,active,2024-05-06T22:16:51Z,True
A000579703,account,credit,-33817.83,Central Bank of India,active,2025-09-05T22:16:51Z,False
A000579704,account,checking,11972.24,HDFC Bank,active,2023-03-05T22:16:51Z,False
A000579801,account,checking,34262.75,Syndicate Bank,active,2023-01-21T22:16:51Z,False
A000579901,account,savings,60121.86,Axis Bank,active,2025-06-14T22:16:51Z,False
A000579902,account,checking,14283.29,Punjab National Bank,active,2023-07-07T22:16:51Z,False
A000580001,account,checking,24938.27,Syndicate Bank,active,2025-08-07T22:16:51Z,False
A000580002,account,credit,-9881.82,Bank of Baroda,active,2023-05-05T22:16:51Z,False
A000580101,account,checking,4904.16,State Bank of India,active,2025-04-18T22:16:51Z,False
A000580102,account,checking,48153.06,Bank of Baroda,active,2023-09-24T22:16:51Z,False
A000580103,account,savings,290474.48,Federal Bank,active,2024-01-30T22:16:51Z,False
A000580201,account,checking,5955.64,Yes Bank,active,2023-08-23T22:16:51Z,False
A000580301,account,checking,3962.94,Indian Bank,active,2024-08-08T22:16:51Z,False
A000580401,account,checking,32528.13,Union Bank of India,active,2024-10-01T22:16:51Z,False
A000580402,account,checking,21112.03,Central Bank of India,active,2025-04-22T22:16:51Z,False
A000580501,account,checking,36877.56,Canara Bank,active,2024-10-24T22:16:51Z,False
A000580502,account,checking,7783.59,Syndicate Bank,active,2023-01-16T22:16:51Z,False
A000580601,account,credit,-46208.49,Yes Bank,active,2023-01-26T22:16:51Z,False
A000580602,account,savings,31343.3,Axis Bank,active,2023-05-11T22:16:51Z,False
A000580603,account,savings,260372.48,Yes Bank,active,2024-07-11T22:16:51Z,False
A000580701,account,credit,-42916.96,Indian Overseas Bank,active,2023-12-15T22:16:51Z,False
A000580702,account,checking,26055.64,Bank of Baroda,active,2024-04-15T22:16:51Z,False
A000580801,account,savings,357324.72,Kotak Mahindra Bank,active,2025-06-06T22:16:51Z,False
A000580901,account,checking,8642.09,Indian Bank,active,2024-02-22T22:16:51Z,False
A000580902,account,checking,40400.66,HDFC Bank,active,2024-03-30T22:16:51Z,False
A000581001,account,savings,462498.71,IDBI Bank,active,2025-02-12T22:16:51Z,False
A000581002,account,savings,271390.51,Canara Bank,active,2023-09-16T22:16:51Z,False
A000581003,account,savings,39608.88,Yes Bank,active,2023-05-27T22:16:51Z,False
A000581101,account,savings,314507.32,Yes Bank,active,2022-12-22T22:16:51Z,False
A000581102,account,savings,179521.76,Kotak Mahindra Bank,active,2025-01-30T22:16:51Z,False
A000581201,account,checking,49433.91,ICICI Bank,active,2023-09-15T22:16:51Z,False
A000581202,account,credit,-46067.48,Central Bank of India,active,2023-02-18T22:16:51Z,False
A000581301,account,savings,303753.88,Canara Bank,active,2023-08-18T22:16:51Z,False
A000581302,account,savings,150993.14,HDFC Bank,active,2024-11-06T22:16:51Z,False
A000581401,account,checking,3606.53,Union Bank of India,active,2025-05-12T22:16:51Z,False
A000581402,account,checking,37490.24,Indian Bank,active,2025-02-13T22:16:51Z,False
A000581403,account,credit,-22601.82,ICICI Bank,active,2023-09-09T22:16:51Z,False
A000581501,account,savings,128966.94,Indian Overseas Bank,active,2025-04-21T22:16:51Z,False
A000581502,account,credit,-10539.55,Indian Bank,active,2025-07-26T22:16:51Z,False
A000581601,account,checking,35793.9,Federal Bank,active,2023-04-29T22:16:51Z,False
A000581602,account,savings,41368.11,State Bank of India,active,2023-02-02T22:16:51Z,False
A000581701,account,checking,42974.89,Canara Bank,active,2024-08-24T22:16:51Z,False
A000581702,account,checking,38593.51,Central Bank of India,active,2024-12-03T22:16:51Z,False
A000581801,account,savings,376304.62,Axis Bank,active,2024-07-30T22:16:51Z,False
A000581901,account,checking,13030.63,IDBI Bank,active,2025-08-27T22:16:51Z,False
A000581902,account,credit,-668.71,Canara Bank,active,2023-05-23T22:16:51Z,False
A000581903,account,checking,16135.99,Punjab National Bank,active,2023-11-29T22:16:51Z,False
A000582001,account,credit,-28069.39,Kotak Mahindra Bank,active,2025-01-11T22:16:51Z,True
A000582002,account,checking,14800.64,State Bank of India,active,2023-12-04T22:16:51Z,False
A000582101,account,checking,10260.49,Central Bank of India,active,2024-11-28T22:16:51Z,False
A000582102,account,credit,-20667.2,ICICI Bank,active,2025-02-06T22:16:51Z,False
A000582201,account,savings,64220.08,IDBI Bank,active,2023-10-27T22:16:51Z,False
A000582301,account,savings,151086.58,Indian Bank,active,2024-12-11T22:16:51Z,False
A000582401,account,credit,-36907.52,State Bank of India,active,2023-05-22T22:16:52Z,False
A000582402,account,savings,154697.37,Indian Overseas Bank,active,2025-05-08T22:16:52Z,False
A000582501,account,checking,23585.06,ICICI Bank,active,2024-01-22T22:16:52Z,False
A000582502,account,savings,491890.5,Federal Bank,active,2025-08-07T22:16:52Z,True
A000582601,account,checking,32486.91,Indian Bank,active,2023-04-27T22:16:52Z,False
A000582602,account,checking,46363.13,Federal Bank,active,2024-01-31T22:16:52Z,False
A000582603,account,checking,32495.69,Syndicate Bank,active,2024-07-08T22:16:52Z,False
A000582701,account,savings,93636.65,HDFC Bank,active,2023-01-19T22:16:52Z,False
A000582801,account,checking,35035.72,IDBI Bank,active,2024-04-28T22:16:52Z,False
A000582901,account,checking,938.09,Bank of Baroda,active,2022-12-31T22:16:52Z,False
A000582902,account,savings,183595.31,ICICI Bank,active,2023-01-07T22:16:52Z,False
A000583001,account,savings,244443.78,State Bank of India,active,2023-09-05T22:16:52Z,False
A000583002,account,credit,-12771.82,HDFC Bank,active,2023-06-27T22:16:52Z,False
A000583003,account,credit,-49567.2,State Bank of India,active,2024-12-19T22:16:52Z,False
A000583101,account,checking,13281.15,Indian Bank,active,2023-01-09T22:16:52Z,False
A000583102,account,checking,22367.02,Canara Bank,active,2024-08-26T22:16:52Z,False
A000583103,account,credit,-26125.69,IDBI Bank,active,2024-01-26T22:16:52Z,False
A000583201,account,credit,-23178.94,Kotak Mahindra Bank,active,2024-09-16T22:16:52Z,False
A000583202,account,credit,-38918.29,Indian Overseas Bank,active,2023-01-14T22:16:52Z,False
A000583301,account,checking,45910.64,Punjab National Bank,active,2024-09-08T22:16:52Z,False
A000583302,account,savings,435592.1,Syndicate Bank,active,2024-12-13T22:16:52Z,False
A000583401,account,credit,-16821.1,State Bank of India,active,2022-12-15T22:16:52Z,False
A000583402,account,credit,-8101.64,Federal Bank,active,2024-07-07T22:16:52Z,False
A000583403,account,credit,-36477.16,Indian Bank,active,2023-10-14T22:16:52Z,False
A000583501,account,savings,173395.89,Central Bank of India,active,2024-02-20T22:16:52Z,False
A000583502,account,credit,-38266.6,Canara Bank,active,2023-10-11T22:16:52Z,False
A000583503,account,credit,-5135.96,Canara Bank,active,2023-12-07T22:16:52Z,False
A000583601,account,savings,302234.92,Indian Bank,active,2025-02-03T22:16:52Z,False
A000583701,account,savings,119074.89,State Bank of India,active,2024-12-14T22:16:52Z,True
